epoch,loss,loss_contrastive_divergence,loss_regularization,lr-Adam,metrics_avg_fake,metrics_avg_real,step,val_contrastive_divergence,val_real_out
5,-4.999789714813232,-9.985490798950195,4.985701084136963,,4.967902183532715,-5.0175886154174805,2649,,
5,-4.999836444854736,-9.990389823913574,4.990553379058838,,4.972163200378418,-5.018226623535156,2699,,
5,-4.999752521514893,-10.00554084777832,5.005788326263428,,4.971351623535156,-5.034189224243164,2749,,
5,-4.999814510345459,-9.99740982055664,4.997595310211182,,4.974977493286133,-5.022432804107666,2799,,
5,,,,,-0.8569268584251404,,2807,4.055655479431152,-4.912581443786621
,,,,8.329720049289999e-05,,,2808,,
6,-4.999746322631836,-9.985817909240723,4.986071586608887,,4.961745262145996,-5.024072647094727,2849,,
6,-4.9998345375061035,-9.981648445129395,4.981813907623291,,4.969466209411621,-5.012182235717773,2899,,
6,-4.9997663497924805,-9.994756698608398,4.994990348815918,,4.969875812530518,-5.024880409240723,2949,,
6,-4.999805450439453,-10.003170013427734,5.003364562988281,,4.975383758544922,-5.0277862548828125,2999,,
6,-4.9998273849487305,-9.963388442993164,4.963561058044434,,4.966220855712891,-4.997167110443115,3049,,
6,-4.999720573425293,-9.945862770080566,4.946142196655273,,4.993715286254883,-4.952147483825684,3099,,
6,-4.999602317810059,-9.943284034729004,4.943681716918945,,5.001429557800293,-4.941854476928711,3149,,
6,-4.999463081359863,-10.069266319274902,5.069803237915039,,5.0690765380859375,-5.000189781188965,3199,,
6,-4.999258518218994,-10.0732421875,5.073983669281006,,5.081737995147705,-4.991504669189453,3249,,
6,,,,,-0.876585841178894,,3275,4.143193244934082,-5.019779205322266
,,,,8.079828447811299e-05,,,3276,,
7,-4.99909782409668,-10.051450729370117,5.0523529052734375,,5.0849761962890625,-4.966474533081055,3299,,
7,-4.998888969421387,-10.011099815368652,5.012210845947266,,5.078125,-4.932974815368652,3349,,
7,-4.998847484588623,-10.036928176879883,5.03808069229126,,5.09046745300293,-4.946460723876953,3399,,
7,-4.998532772064209,-9.949965476989746,4.951432704925537,,5.055643081665039,-4.894322395324707,3449,,
7,-4.998645782470703,-10.064430236816406,5.065784454345703,,5.1060872077941895,-4.958343505859375,3499,,
7,-4.9980902671813965,-10.179831504821777,5.181741237640381,,5.055063247680664,-5.124768257141113,3549,,
7,-4.998507499694824,-10.102867126464844,5.1043596267700195,,4.984121322631836,-5.118745803833008,3599,,
7,-4.998797416687012,-9.901094436645508,4.902297019958496,,4.894181251525879,-5.006913185119629,3649,,
7,-4.999190807342529,-9.920404434204102,4.921213626861572,,4.913354873657227,-5.007049560546875,3699,,
7,,,,,-0.8905171155929565,,3743,4.069197177886963,-4.959713459014893
,,,,7.83743359437696e-05,,,3744,,
8,-4.9993577003479,-9.971603393554688,4.972245693206787,,4.9349188804626465,-5.036684036254883,3749,,
8,-4.999393939971924,-10.021480560302734,5.0220866203308105,,4.958565711975098,-5.062914848327637,3799,,
8,-4.999589443206787,-9.966286659240723,4.9666972160339355,,4.94339656829834,-5.022890090942383,3849,,
8,-4.999657154083252,-9.974706649780273,4.9750494956970215,,4.9511494636535645,-5.023556709289551,3899,,
8,-4.999727725982666,-10.023187637329102,5.0234599113464355,,4.980844020843506,-5.0423431396484375,3949,,
8,-4.9998345375061035,-9.95254898071289,4.952714443206787,,4.9720234870910645,-4.980525016784668,3999,,
8,-4.999736785888672,-9.951009750366211,4.951272964477539,,4.998712539672852,-4.952296733856201,4049,,
8,-4.999635219573975,-10.055122375488281,5.055487155914307,,5.057509899139404,-4.997612476348877,4099,,
8,-4.999496936798096,-10.048038482666016,5.04854154586792,,5.065263748168945,-4.982774257659912,4149,,
8,-4.999209403991699,-9.97352123260498,4.974311828613281,,5.045437812805176,-4.928083419799805,4199,,
8,,,,,-0.9090349674224854,,4211,4.169600963592529,-5.078636169433594
,,,,7.60231058654565e-05,,,4212,,
9,-4.999355316162109,-10.0230712890625,5.023715972900391,,5.064103603363037,-4.958968162536621,4249,,
9,-4.9992756843566895,-10.082773208618164,5.083497524261475,,5.082459449768066,-5.0003132820129395,4299,,
9,-4.998940467834473,-9.99302864074707,4.994088172912598,,5.067355155944824,-4.925673484802246,4349,,
9,-4.99893045425415,-10.034370422363281,5.035439968109131,,5.086757659912109,-4.947612762451172,4399,,
9,-4.998780727386475,-10.011630058288574,5.0128493309021,,5.082207679748535,-4.929422378540039,4449,,
9,-4.9986653327941895,-10.003406524658203,5.004741191864014,,5.08180046081543,-4.921606063842773,4499,,
9,-4.998644828796387,-10.068314552307129,5.069669723510742,,5.105372428894043,-4.962942123413086,4549,,
9,-4.998414039611816,-9.965313911437988,4.966899871826172,,5.068900108337402,-4.896413803100586,4599,,
9,-4.998632431030273,-10.085579872131348,5.086947441101074,,5.112273216247559,-4.973306655883789,4649,,
9,,,,,-0.9212284088134766,,4679,4.10526704788208,-5.026495933532715
,,,,7.37424126894928e-05,,,4680,,
10,-4.9984869956970215,-9.903786659240723,4.905299663543701,,5.02239990234375,-4.881386756896973,4699,,
10,-4.998913288116455,-9.857274055480957,4.858360767364502,,4.924277305603027,-4.93299674987793,4749,,
10,-4.9991631507873535,-9.894464492797852,4.895301342010498,,4.9129180908203125,-4.981546878814697,4799,,
10,-4.9992170333862305,-9.891340255737305,4.892123222351074,,4.973478317260742,-4.917861461639404,4849,,
10,-4.999014377593994,-9.864399909973145,4.86538553237915,,4.923254013061523,-4.941145896911621,4899,,
10,-4.99907922744751,-9.967456817626953,4.968377590179443,,4.920168876647949,-5.047288417816162,4949,,
10,-4.999116897583008,-9.994486808776855,4.995369911193848,,4.933260917663574,-5.061225891113281,4999,,
10,-4.999210834503174,-9.971551895141602,4.972341060638428,,4.927713871002197,-5.043837547302246,5049,,
10,-4.99937105178833,-9.966804504394531,4.967433452606201,,4.930891513824463,-5.035913467407227,5099,,
10,,,,,-0.9328274130821228,,5147,4.011691570281982,-4.944518089294434
,,,,7.1530140308808e-05,,,5148,,
11,-4.999441623687744,-10.009925842285156,5.010484218597412,,4.953817367553711,-5.056108474731445,5149,,
11,-4.99955415725708,-9.956104278564453,4.956550121307373,,4.938778400421143,-5.017325401306152,5199,,
11,-4.999599456787109,-9.985939025878906,4.986339569091797,,4.951095104217529,-5.034843444824219,5249,,
11,-4.999658107757568,-10.023174285888672,5.0235161781311035,,4.9738688468933105,-5.0493059158325195,5299,,
11,-4.9997735023498535,-9.953930854797363,4.95415735244751,,4.957695484161377,-4.996235370635986,5349,,
11,-4.9996538162231445,-9.942123413085938,4.942469596862793,,4.976099967956543,-4.9660234451293945,5399,,
11,-4.9997148513793945,-9.963214874267578,4.963500022888184,,5.009370803833008,-4.9538445472717285,5449,,
11,-4.9997477531433105,-10.037097930908203,5.037350177764893,,5.045544624328613,-4.99155330657959,5499,,
11,-4.9996747970581055,-10.037074089050293,5.0373992919921875,,5.051365852355957,-4.985708236694336,5549,,
11,-4.9995927810668945,-9.978202819824219,4.978610038757324,,5.030677795410156,-4.9475250244140625,5599,,
11,,,,,-0.9523693323135376,,5615,4.108040809631348,-5.060410499572754
,,,,6.938423609954376e-05,,,5616,,
12,-4.999654769897461,-10.03288459777832,5.033229827880859,,5.051958084106445,-4.980926513671875,5649,,
12,-4.999541282653809,-10.018898010253906,5.019356727600098,,5.053964614868164,-4.9649338722229,5699,,
12,-4.999476909637451,-9.957112312316895,4.957635402679443,,5.023187637329102,-4.933924674987793,5749,,
12,-4.999462127685547,-10.076825141906738,5.077363014221191,,5.071045875549316,-5.005779266357422,5799,,
12,-4.999355792999268,-10.055519104003906,5.056163311004639,,5.074700355529785,-4.980818748474121,5849,,
12,-4.9991888999938965,-9.976909637451172,4.977720737457275,,5.049683570861816,-4.9272260665893555,5899,,
12,-4.999203681945801,-10.029458999633789,5.030255317687988,,5.074328422546387,-4.955130577087402,5949,,
12,-4.999166011810303,-10.079197883605957,5.080031871795654,,5.088987350463867,-4.99021053314209,5999,,
12,-4.998969078063965,-10.102218627929688,5.103249549865723,,5.002639293670654,-5.099579334259033,6049,,
12,,,,,-0.960486114025116,,6083,3.9930121898651123,-4.953498363494873
,,,,6.730270901655745e-05,,,6084,,
13,-4.999308109283447,-10.048358917236328,5.049050807952881,,4.9720964431762695,-5.0762619972229,6099,,
13,-4.99944543838501,-9.933372497558594,4.933927059173584,,4.929305076599121,-5.004067897796631,6149,,
13,-4.999549388885498,-9.973527908325195,4.973978519439697,,4.94264554977417,-5.030882835388184,6199,,
13,-4.999525547027588,-10.023502349853516,5.023976802825928,,4.965638637542725,-5.057864189147949,6249,,
13,-4.999627113342285,-9.953611373901367,4.953984260559082,,4.942705154418945,-5.01090669631958,6299,,
13,-4.999656677246094,-9.963089942932129,4.963433265686035,,4.946882247924805,-5.016207695007324,6349,,
13,-4.99967098236084,-10.025115013122559,5.025444030761719,,4.97620964050293,-5.048905372619629,6399,,
13,-4.999714374542236,-9.982074737548828,4.982360363006592,,4.9564361572265625,-5.025638580322266,6449,,
13,-4.999766826629639,-9.983190536499023,4.983423709869385,,4.961333751678467,-5.021856307983398,6499,,
13,-4.999767780303955,-10.004690170288086,5.004922389984131,,4.972574234008789,-5.032115936279297,6549,,
13,,,,,-0.966627836227417,,6551,3.9738242626190186,-4.940452575683594
,,,,6.528362774606072e-05,,,6552,,
14,-4.999830722808838,-9.98097038269043,4.981139659881592,,4.966055393218994,-5.014915466308594,6599,,
14,-4.999828338623047,-9.99565315246582,4.995824813842773,,4.972034931182861,-5.023617744445801,6649,,
14,-4.999838352203369,-10.042458534240723,5.0426201820373535,,5.007235527038574,-5.035223007202148,6699,,
14,-4.999833106994629,-10.050870895385742,5.051037788391113,,5.030341148376465,-5.020529747009277,6749,,
14,-4.999800682067871,-10.05874252319336,5.058941841125488,,5.032551288604736,-5.026191711425781,6799,,
14,-4.999748229980469,-10.02319049835205,5.023442268371582,,5.043576240539551,-4.9796142578125,6849,,
14,-4.999704837799072,-9.983390808105469,4.9836859703063965,,5.027573585510254,-4.955817222595215,6899,,
14,-4.999650478363037,-10.005350112915039,5.005699634552002,,5.041666030883789,-4.96368408203125,6949,,
14,-4.9996724128723145,-10.020650863647461,5.0209784507751465,,5.047654151916504,-4.972996711730957,6999,,
14,,,,,-0.9898537993431091,,7019,4.056847095489502,-5.046700477600098
,,,,6.332511891367889e-05,,,7020,,
15,-4.999692916870117,-10.015321731567383,5.015628814697266,,5.044267654418945,-4.9710540771484375,7049,,
15,-4.999685764312744,-10.029362678527832,5.029676914215088,,5.04854679107666,-4.980815887451172,7099,,
15,-4.999617576599121,-9.972743034362793,4.973125457763672,,5.026212692260742,-4.946530342102051,7149,,
15,-4.999624252319336,-10.039003372192383,5.039379119873047,,5.055666446685791,-4.98333740234375,7199,,
15,-4.999579906463623,-10.088252067565918,5.088672161102295,,5.0426225662231445,-5.045629501342773,7249,,
15,-4.999631404876709,-10.049238204956055,5.049606800079346,,4.991559028625488,-5.057679176330566,7299,,
15,-4.9996514320373535,-9.960233688354492,4.960582256317139,,4.9455485343933105,-5.014684677124023,7349,,
15,-4.999688625335693,-9.983750343322754,4.9840617179870605,,4.954761505126953,-5.028988838195801,7399,,
15,-4.999675273895264,-10.002153396606445,5.002478122711182,,4.9626288414001465,-5.039525032043457,7449,,
15,,,,,-0.9844921827316284,,7487,3.9762461185455322,-4.9607391357421875
,,,,6.142536534626853e-05,,,7488,,
16,-4.999697208404541,-9.983976364135742,4.984279155731201,,4.959481716156006,-5.0244951248168945,7499,,
16,-4.9997406005859375,-10.012785911560059,5.013045310974121,,4.973711013793945,-5.039074897766113,7549,,
16,-4.999792575836182,-9.96737003326416,4.9675774574279785,,4.958578109741211,-5.008791923522949,7599,,
16,-4.999851226806641,-9.950323104858398,4.950471878051758,,4.974387168884277,-4.975936412811279,7649,,
16,-4.999752044677734,-9.949946403503418,4.950194358825684,,4.996370315551758,-4.95357608795166,7699,,
16,-4.999739646911621,-9.94445514678955,4.94471549987793,,4.953250885009766,-4.991204261779785,7749,,
16,-4.9997477531433105,-9.973969459533691,4.974221706390381,,4.958026885986328,-5.015942573547363,7799,,
16,-4.999782562255859,-9.989688873291016,4.989906311035156,,4.963718414306641,-5.025970458984375,7849,,
16,-4.99973726272583,-9.98122787475586,4.981490612030029,,4.960594654083252,-5.020633697509766,7899,,
16,-4.99979305267334,-10.01772403717041,5.01793098449707,,4.979557037353516,-5.0381669998168945,7949,,
16,,,,,-0.9924042224884033,,7955,3.9408652782440186,-4.93326997756958
,,,,5.958260438588047e-05,,,7956,,
17,-4.999866008758545,-9.978172302246094,4.978306293487549,,4.967845916748047,-5.010326385498047,7999,,
17,-4.999838352203369,-9.9891996383667,4.98936128616333,,4.970829010009766,-5.018370628356934,8049,,
17,-4.999840259552002,-9.990859985351562,4.9910197257995605,,4.970963478088379,-5.019896507263184,8099,,
17,-4.999807834625244,-9.951366424560547,4.951558589935303,,4.965207099914551,-4.986159324645996,8149,,
17,-4.999789237976074,-9.956253051757812,4.956463813781738,,4.999932289123535,-4.956320285797119,8199,,
17,-4.999744415283203,-10.018550872802734,5.018806457519531,,5.0412068367004395,-4.977343559265137,8249,,
17,-4.999732494354248,-10.018345832824707,5.018613338470459,,5.0428314208984375,-4.9755144119262695,8299,,
17,-4.99968957901001,-10.012588500976562,5.012898921966553,,5.043266296386719,-4.969322204589844,8349,,
17,-4.999701499938965,-10.026718139648438,5.027016639709473,,5.046433448791504,-4.980284690856934,8399,,
17,,,,,-1.015169620513916,,8423,4.026504039764404,-5.0416741371154785
,,,,5.7795126254304054e-05,,,8424,,
18,-4.999706268310547,-9.998348236083984,4.9986419677734375,,5.0359392166137695,-4.962409496307373,8449,,
18,-4.999673366546631,-10.008880615234375,5.009207248687744,,5.042666435241699,-4.966213703155518,8499,,
18,-4.999682426452637,-9.992345809936523,4.992663383483887,,5.034726619720459,-4.957619667053223,8549,,
18,-4.999684810638428,-10.055384635925293,5.055699825286865,,5.052889823913574,-5.002494812011719,8599,,
18,-4.999670028686523,-10.078536987304688,5.078866958618164,,5.038639068603516,-5.03989839553833,8649,,
18,-4.999694347381592,-10.030522346496582,5.03082799911499,,4.981130599975586,-5.049391746520996,8699,,
18,-4.999753952026367,-9.965238571166992,4.965484619140625,,4.95339298248291,-5.011845588684082,8749,,
18,-4.999742031097412,-9.983222007751465,4.983479976654053,,4.958377838134766,-5.024844169616699,8799,,
18,-4.99977445602417,-10.025857925415039,5.026083469390869,,4.98320198059082,-5.042656421661377,8849,,
18,,,,,-1.0131094455718994,,8891,3.9622721672058105,-4.975381851196289
,,,,5.606127246667493e-05,,,8892,,
19,-4.999788761138916,-9.984338760375977,4.9845499992370605,,4.963873386383057,-5.020465850830078,8899,,
19,-4.999826908111572,-9.980783462524414,4.980956554412842,,4.965217590332031,-5.015565395355225,8949,,
19,-4.999814987182617,-10.010601997375488,5.010787010192871,,4.978146553039551,-5.0324554443359375,8999,,
19,-4.99984884262085,-9.98303508758545,4.9831862449646,,4.967294692993164,-5.015740394592285,9049,,
19,-4.999842643737793,-10.00168228149414,5.001839637756348,,4.974697113037109,-5.0269856452941895,9099,,
19,-4.999828815460205,-10.00868034362793,5.008851528167725,,4.977882385253906,-5.030798435211182,9149,,
19,-4.999857425689697,-9.964485168457031,4.964627742767334,,4.964911460876465,-4.999574184417725,9199,,
19,-4.9998555183410645,-9.950919151306152,4.951063632965088,,4.981673240661621,-4.969245910644531,9249,,
19,-4.999800205230713,-9.971834182739258,4.972033977508545,,5.013101100921631,-4.958732604980469,9299,,
19,-4.999783515930176,-10.032894134521484,5.033110618591309,,5.042590141296387,-4.990303993225098,9349,,
19,,,,,-1.0204110145568848,,9359,3.9863996505737305,-5.006811141967773
,,,,5.437943429267468e-05,,,9360,,
20,-4.999752998352051,-10.010432243347168,5.010679244995117,,5.038567543029785,-4.971864700317383,9399,,
20,-4.99975061416626,-9.985650062561035,4.985899448394775,,5.0261664390563965,-4.959483623504639,9449,,
20,-4.999752998352051,-10.024446487426758,5.024693489074707,,5.043759346008301,-4.980687618255615,9499,,
20,-4.9997477531433105,-10.01301097869873,5.01326322555542,,5.039470672607422,-4.973540306091309,9549,,
20,-4.999718189239502,-9.988325119018555,4.988606929779053,,5.030027389526367,-4.958298206329346,9599,,
20,-4.999725341796875,-10.048161506652832,5.048436164855957,,5.050707817077637,-4.997453689575195,9649,,
20,-4.99967098236084,-9.998671531677246,4.999000549316406,,5.038412094116211,-4.960259437561035,9699,,
20,-4.999646186828613,-9.9348726272583,4.9352264404296875,,4.991861343383789,-4.943011283874512,9749,,
20,-4.999675750732422,-9.940834999084473,4.941159248352051,,4.945467948913574,-4.995367050170898,9799,,
20,,,,,-1.035286545753479,,9827,3.9490063190460205,-4.984292507171631
,,,,5.274805126389444e-05,,,9828,,
21,-4.999734878540039,-9.978814125061035,4.979079246520996,,4.955824851989746,-5.022989273071289,9849,,
21,-4.999752521514893,-10.023160934448242,5.02340841293335,,4.979379653930664,-5.043781280517578,9899,,
21,-4.999754905700684,-9.981082916259766,4.981328010559082,,4.958281993865967,-5.022801399230957,9949,,
21,-4.999796390533447,-9.964359283447266,4.964562892913818,,4.957237720489502,-5.007122039794922,9999,,
21,-4.9997453689575195,-10.026951789855957,5.0272064208984375,,4.982556343078613,-5.044395446777344,10049,,
21,-4.999811172485352,-9.987296104431152,4.987484931945801,,4.965012550354004,-5.022283554077148,10099,,
21,-4.999825477600098,-9.962095260620117,4.9622697830200195,,4.960482597351074,-5.001612663269043,10149,,
21,-4.999838829040527,-9.998973846435547,4.9991350173950195,,4.97244119644165,-5.0265326499938965,10199,,
21,-4.999858379364014,-9.994977951049805,4.995119571685791,,4.972376823425293,-5.022601127624512,10249,,
21,,,,,-1.0316264629364014,,10295,3.9601898193359375,-4.99181604385376
,,,,5.11656097259776e-05,,,10296,,
22,-4.999843120574951,-9.972219467163086,4.972376346588135,,4.964470863342285,-5.007748603820801,10299,,
22,-4.9998579025268555,-9.95083236694336,4.950974464416504,,4.971192836761475,-4.979639530181885,10349,,
22,-4.999796390533447,-9.961155891418457,4.96135950088501,,5.003417015075684,-4.957738876342773,10399,,
22,-4.999805450439453,-10.020855903625488,5.021050453186035,,5.037727355957031,-4.983128547668457,10449,,
22,-4.999777317047119,-10.02482795715332,5.025050640106201,,5.042498588562012,-4.982329845428467,10499,,
22,-4.9997639656066895,-9.998153686523438,4.998389720916748,,5.032509803771973,-4.965643882751465,10549,,
22,-4.999749183654785,-10.011163711547852,5.011414527893066,,5.0387420654296875,-4.972422122955322,10599,,
22,-4.999752044677734,-10.026344299316406,5.026592254638672,,5.044567108154297,-4.981777667999268,10649,,
22,-4.999745845794678,-10.025901794433594,5.026155948638916,,5.045045852661133,-4.980856418609619,10699,,
22,-4.999699115753174,-9.953304290771484,4.9536051750183105,,5.00628662109375,-4.947017669677734,10749,,
22,,,,,-1.0430816411972046,,10763,3.9924421310424805,-5.035523414611816
,,,,4.9630641434198275e-05,,,10764,,
23,-4.99976110458374,-10.008135795593262,5.0083746910095215,,5.037392616271973,-4.970743179321289,10799,,
23,-4.999768257141113,-10.048070907592773,5.04830265045166,,5.04689884185791,-5.0011725425720215,10849,,
23,-4.999770641326904,-10.029584884643555,5.02981424331665,,5.043984889984131,-4.985600471496582,10899,,
23,-4.999741077423096,-9.968358039855957,4.968616962432861,,5.014416694641113,-4.953941345214844,10949,,
23,-4.999764442443848,-10.021791458129883,5.022027015686035,,5.041879653930664,-4.979912281036377,10999,,
23,-4.9997782707214355,-10.039834976196289,5.0400567054748535,,5.045665264129639,-4.994169235229492,11049,,
23,-4.999769687652588,-10.010093688964844,5.010324001312256,,5.036660194396973,-4.973433494567871,11099,,
23,-4.9997358322143555,-9.964350700378418,4.9646148681640625,,5.0120134353637695,-4.952337265014648,11149,,
23,-4.999775409698486,-10.022041320800781,5.022265911102295,,5.041123867034912,-4.980916976928711,11199,,
23,,,,,-1.0453234910964966,,11231,3.96964693069458,-5.014970302581787
,,,,4.814172219117233e-05,,,11232,,
24,-4.99977970123291,-10.021221160888672,5.021441459655762,,5.038644790649414,-4.982576847076416,11249,,
24,-4.9998064041137695,-10.00969123840332,5.009884834289551,,5.034417152404785,-4.975274085998535,11299,,
24,-4.999777317047119,-9.987167358398438,4.987390041351318,,5.024230480194092,-4.9629364013671875,11349,,
24,-4.999814033508301,-10.018964767456055,5.019150733947754,,5.037141799926758,-4.981822967529297,11399,,
24,-4.999788761138916,-10.000181198120117,5.000392436981201,,5.0309977531433105,-4.969183921813965,11449,,
24,-4.999803066253662,-9.950061798095703,4.950258731842041,,4.990344047546387,-4.959717750549316,11499,,
24,-4.999808311462402,-9.952350616455078,4.952542304992676,,4.959935188293457,-4.992414951324463,11549,,
24,-4.999843120574951,-9.965766906738281,4.96592378616333,,4.963403701782227,-5.0023627281188965,11599,,
24,-4.999829292297363,-10.007366180419922,5.007536888122559,,4.976469039916992,-5.030897617340088,11649,,
24,-4.999842643737793,-10.005821228027344,5.005978584289551,,4.976794242858887,-5.029027462005615,11699,,
24,,,,,-1.045939564704895,,11699,3.919964075088501,-4.965902805328369
,,,,4.669747052543716e-05,,,11700,,
25,-4.999864101409912,-9.964611053466797,4.964746952056885,,4.964710235595703,-4.999900817871094,11749,,
25,-4.9998369216918945,-9.987333297729492,4.987496376037598,,4.967790603637695,-5.019542694091797,11799,,
25,-4.999851226806641,-10.024921417236328,5.0250701904296875,,4.990290641784668,-5.03463077545166,11849,,
25,-4.999861240386963,-9.974336624145508,4.974475383758545,,4.965429306030273,-5.008907318115234,11899,,
25,-4.999849796295166,-9.966442108154297,4.966592311859131,,4.963718414306641,-5.0027241706848145,11949,,
25,-4.99983549118042,-10.028815269470215,5.028979778289795,,4.991147518157959,-5.037667751312256,11999,,
